PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-005   1.2045035402587821E-005   1.4508287784959399E-005   1.7475284000076841E-005   2.1049041445120205E-005   2.5353644939701121E-005   3.0538555088334162E-005   3.6783797718286335E-005   4.4306214575838820E-005   5.3366992312063110E-005   6.4280731172843206E-005   7.7426368268112701E-005   9.3260334688321990E-005   1.1233240329780277E-004   1.3530477745798072E-004   1.6297508346206448E-004   1.9630406500402715E-004   2.3644894126454075E-004   2.8480358684358022E-004   3.4304692863149175E-004   4.1320124001153363E-004   4.9770235643321122E-004   5.9948425031894099E-004   7.2208090183854638E-004   8.6974900261778355E-004   1.0476157527896650E-003   1.2618568830660211E-003   1.5199110829529332E-003   1.8307382802953682E-003   2.2051307399030460E-003   2.6560877829466868E-003   3.1992671377973850E-003   3.8535285937105319E-003   4.6415888336127781E-003   5.5908101825122231E-003   6.7341506577508229E-003   8.1113083078968740E-003   9.7700995729922569E-003   1.1768119524349981E-002   1.4174741629268050E-002   1.7073526474706908E-002   2.0565123083486517E-002   2.4770763559917114E-002   2.9836472402833408E-002   3.5938136638046264E-002   4.3287612810830572E-002   5.2140082879996850E-002   6.2802914418342529E-002   7.5646332755462911E-002   9.1116275611548961E-002  0.10000000000000001       0.11836734693877551       0.13673469387755102       0.15510204081632653       0.17346938775510204       0.19183673469387758       0.21020408163265308       0.22857142857142856       0.24693877551020407       0.26530612244897961       0.28367346938775512       0.30204081632653063       0.32040816326530613       0.33877551020408170       0.35714285714285710       0.37551020408163271       0.39387755102040811       0.41224489795918373       0.43061224489795924       0.44897959183673475       0.46734693877551026       0.48571428571428565       0.50408163265306127       0.52244897959183678       0.54081632653061229       0.55918367346938780       0.57755102040816331       0.59591836734693870       0.61428571428571421       0.63265306122448983       0.65102040816326534       0.66938775510204085       0.68775510204081625       0.70612244897959175       0.72448979591836737       0.74285714285714288       0.76122448979591839       0.77959183673469379       0.79795918367346941       0.81632653061224492       0.83469387755102042       0.85306122448979593       0.87142857142857133       0.88979591836734695       0.90816326530612246       0.92653061224489797       0.94489795918367347       0.96326530612244898       0.98163265306122449        1.0000000000000000     
   1.0000000000500000        1.0524560587447302        1.1097542775012197        1.1724619722090917        1.2412266759717889        1.3167893394112502        1.3999999999999999     
  -5 -4 -3 -2 -1 21  1  2  3  4  5
 0.0000000E+00  0.0000000E+00 -2.1378000E-03 -3.1232000E-03 -2.0008255E-08 -3.5545000E-01 -4.8747001E-04  3.1347000E-03 -2.1378000E-03  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.4014249E-03 -3.3929195E-03 -2.6073049E-04 -3.5159621E-01 -7.6679874E-04  2.8923374E-03 -2.4014249E-03  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.6747723E-03 -3.6725862E-03 -5.3105597E-04 -3.4760029E-01 -1.0564291E-03  2.6410365E-03 -2.6747723E-03  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.9254787E-03 -3.9292887E-03 -7.7907043E-04 -3.4398442E-01 -1.3230019E-03  2.4115671E-03 -2.9254787E-03  0.0000000E+00  0.0000000E+00
 0.0000000E+00  6.5072676E-05 -3.1718106E-03 -4.1816767E-03 -1.0227435E-03 -3.4001834E-01 -1.5855123E-03  2.1868428E-03 -3.1718106E-03  6.5072676E-05  0.0000000E+00
 0.0000000E+00  3.5275016E-04 -3.3990898E-03 -4.4149953E-03 -1.2474713E-03 -3.3488278E-01 -1.8292007E-03  1.9814615E-03 -3.3990898E-03  3.5275016E-04  0.0000000E+00
 0.0000000E+00  6.5103717E-04 -3.6347511E-03 -4.6569188E-03 -1.4804872E-03 -3.2955782E-01 -2.0818763E-03  1.7685059E-03 -3.6347511E-03  6.5103717E-04  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.2021951E-03 -3.2459100E-03 -3.3446159E-08 -3.4873104E-01 -5.5087074E-04  3.5872969E-03 -2.2021951E-03  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.4613614E-03 -3.5110259E-03 -2.5641145E-04 -3.4494367E-01 -8.2821101E-04  3.3520413E-03 -2.4613614E-03  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.7300858E-03 -3.7859192E-03 -5.2224468E-04 -3.4101661E-01 -1.1157796E-03  3.1081094E-03 -2.7300858E-03  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.9766731E-03 -4.0383460E-03 -7.6626562E-04 -3.3746044E-01 -1.3807001E-03  2.8854076E-03 -2.9766731E-03  0.0000000E+00  0.0000000E+00
 0.0000000E+00  6.3633785E-05 -3.2190080E-03 -4.2865733E-03 -1.0060676E-03 -3.3356017E-01 -1.6417171E-03  2.6673785E-03 -3.2190080E-03  6.3633785E-05  0.0000000E+00
 0.0000000E+00  3.4495012E-04 -3.4426997E-03 -4.5161308E-03 -1.2273300E-03 -3.2851248E-01 -1.8843346E-03  2.4683301E-03 -3.4426997E-03  3.4495012E-04  0.0000000E+00
 0.0000000E+00  6.3664139E-04 -3.6746413E-03 -4.7541542E-03 -1.4567526E-03 -3.2327863E-01 -2.1358999E-03  2.2619407E-03 -3.6746413E-03  6.3664139E-04  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.2588228E-03 -3.3628542E-03 -4.9313641E-08 -3.3732323E-01 -6.1981368E-04  4.0192551E-03 -2.2588228E-03  0.0000000E+00  0.0000000E+00
