PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-005   1.2045035402587821E-005   1.4508287784959399E-005   1.7475284000076841E-005   2.1049041445120205E-005   2.5353644939701121E-005   3.0538555088334162E-005   3.6783797718286335E-005   4.4306214575838820E-005   5.3366992312063110E-005   6.4280731172843206E-005   7.7426368268112701E-005   9.3260334688321990E-005   1.1233240329780277E-004   1.3530477745798072E-004   1.6297508346206448E-004   1.9630406500402715E-004   2.3644894126454075E-004   2.8480358684358022E-004   3.4304692863149175E-004   4.1320124001153363E-004   4.9770235643321122E-004   5.9948425031894099E-004   7.2208090183854638E-004   8.6974900261778355E-004   1.0476157527896650E-003   1.2618568830660211E-003   1.5199110829529332E-003   1.8307382802953682E-003   2.2051307399030460E-003   2.6560877829466868E-003   3.1992671377973850E-003   3.8535285937105319E-003   4.6415888336127781E-003   5.5908101825122231E-003   6.7341506577508229E-003   8.1113083078968740E-003   9.7700995729922569E-003   1.1768119524349981E-002   1.4174741629268050E-002   1.7073526474706908E-002   2.0565123083486517E-002   2.4770763559917114E-002   2.9836472402833408E-002   3.5938136638046264E-002   4.3287612810830572E-002   5.2140082879996850E-002   6.2802914418342529E-002   7.5646332755462911E-002   9.1116275611548961E-002  0.10000000000000001       0.11836734693877551       0.13673469387755102       0.15510204081632653       0.17346938775510204       0.19183673469387758       0.21020408163265308       0.22857142857142856       0.24693877551020407       0.26530612244897961       0.28367346938775512       0.30204081632653063       0.32040816326530613       0.33877551020408170       0.35714285714285710       0.37551020408163271       0.39387755102040811       0.41224489795918373       0.43061224489795924       0.44897959183673475       0.46734693877551026       0.48571428571428565       0.50408163265306127       0.52244897959183678       0.54081632653061229       0.55918367346938780       0.57755102040816331       0.59591836734693870       0.61428571428571421       0.63265306122448983       0.65102040816326534       0.66938775510204085       0.68775510204081625       0.70612244897959175       0.72448979591836737       0.74285714285714288       0.76122448979591839       0.77959183673469379       0.79795918367346941       0.81632653061224492       0.83469387755102042       0.85306122448979593       0.87142857142857133       0.88979591836734695       0.90816326530612246       0.92653061224489797       0.94489795918367347       0.96326530612244898       0.98163265306122449        1.0000000000000000     
   1.0000000000500000        1.0524560587447302        1.1097542775012197        1.1724619722090917        1.2412266759717889        1.3167893394112502        1.3999999999999999     
  -5 -4 -3 -2 -1 21  1  2  3  4  5
 0.0000000E+00  0.0000000E+00 -2.1660000E-03 -3.3085000E-03 -1.7019329E-08 -4.4893000E-01 -3.4868702E-04  3.3214000E-03 -2.1660000E-03  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.5055551E-03 -3.6543788E-03 -3.3641620E-04 -4.4609350E-01 -7.0090003E-04  3.0035196E-03 -2.5055551E-03  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.8576330E-03 -4.0130136E-03 -6.8522178E-04 -4.4315239E-01 -1.0661027E-03  2.6739158E-03 -2.8576330E-03  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.1822110E-03 -4.3437775E-03 -1.0069268E-03 -4.4052913E-01 -1.4035389E-03  2.3709476E-03 -3.1822110E-03  0.0000000E+00  0.0000000E+00
 0.0000000E+00  6.4339434E-05 -3.5019163E-03 -4.6697289E-03 -1.3238122E-03 -4.3746380E-01 -1.7363729E-03  2.0732393E-03 -3.5019163E-03  6.4339434E-05  0.0000000E+00
 0.0000000E+00  3.4877535E-04 -3.7986282E-03 -4.9726856E-03 -1.6178537E-03 -4.3288288E-01 -2.0464209E-03  1.7988773E-03 -3.7986282E-03  3.4877535E-04  0.0000000E+00
 0.0000000E+00  6.4370125E-04 -4.1062829E-03 -5.2868155E-03 -1.9227394E-03 -4.2813302E-01 -2.3679034E-03  1.5143968E-03 -4.1062829E-03  6.4370125E-04  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.2312960E-03 -3.4376547E-03 -2.9524688E-08 -4.4239460E-01 -3.9574366E-04  3.8008410E-03 -2.2312960E-03  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.5668427E-03 -3.7793620E-03 -3.3255462E-04 -4.3958362E-01 -7.4610663E-04  3.4896612E-03 -2.5668427E-03  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.9147645E-03 -4.1336715E-03 -6.7734324E-04 -4.3666898E-01 -1.1093910E-03  3.1670050E-03 -2.9147645E-03  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.2356425E-03 -4.4605607E-03 -9.9548691E-04 -4.3406508E-01 -1.4452849E-03  2.8704292E-03 -3.2356425E-03  0.0000000E+00  0.0000000E+00
 0.0000000E+00  6.3110765E-05 -3.5517561E-03 -4.7827388E-03 -1.3089223E-03 -4.3102444E-01 -1.7767174E-03  2.5790558E-03 -3.5517561E-03  6.3110765E-05  0.0000000E+00
 0.0000000E+00  3.4211491E-04 -3.8452379E-03 -5.0822754E-03 -1.5998767E-03 -4.2648924E-01 -2.0857361E-03  2.3107154E-03 -3.8452379E-03  3.4211491E-04  0.0000000E+00
 0.0000000E+00  6.3140871E-04 -4.1495434E-03 -5.3928589E-03 -1.9015615E-03 -4.2178678E-01 -2.4061513E-03  2.0324785E-03 -4.1495434E-03  6.3140871E-04  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.2887321E-03 -3.5605387E-03 -4.4306234E-08 -4.3031752E-01 -4.4746186E-04  4.2582065E-03 -2.2887321E-03  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.6162613E-03 -3.8939734E-03 -3.2474231E-04 -4.2756400E-01 -7.9218826E-04  3.9576918E-03 -2.6162613E-03  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.9558699E-03 -4.2397052E-03 -6.6141517E-04 -4.2470894E-01 -1.1496282E-03  3.6460940E-03 -2.9558699E-03  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.2692412E-03 -4.5588201E-03 -9.7224512E-04 -4.2215312E-01 -1.4803953E-03  3.3596775E-03 -3.2692412E-03  0.0000000E+00  0.0000000E+00
 0.0000000E+00  6.1030965E-05 -3.5780239E-03 -4.8733910E-03 -1.2785458E-03 -4.1917114E-01 -1.8069124E-03  3.0783398E-03 -3.5780239E-03  6.1030965E-05  0.0000000E+00
 0.0000000E+00  3.3084059E-04 -3.8648254E-03 -5.1659608E-03 -1.5630161E-03 -4.1473410E-01 -2.1116770E-03  2.8194356E-03 -3.8648254E-03  3.3084059E-04  0.0000000E+00
